,Name of user,Competition Name,Label,Ranking
1354,861,Spanish Guitar Competition 2017,0,0.10349003655003342
1355,861,SSGK Maestro Olympiad,0,0.10519278269262217
1356,861,Global Business Model Competition 2017,0,0.043120997508664764
1357,861,National Geography Olympiad 2017,0,0.028630411348505087
1358,861,NATS Talent Search,0,0.399727728976929
1359,861,JIFF ISC Script Contest,0,0.0
1360,861,Maay Marathi Film Competition 2017,0,-0.10387489320364354
1361,861,Project Innovation Contest,0,0.16234745159431352
1362,861,Dream Build Play 2017 Challenge,0,0.1644987961859783
1363,861,Photography Competition 2017,0,0.14532874435737533
1364,861,Asia Young Designer Award Contest,0,0.31172105372740927
1365,861,GYTI Innovation Awards,0,0.0
1366,861,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.22250037482480897
1367,861,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.24391316524555706
1368,861,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.03851347970174459
1369,861,Best International Future Lawyer Award 2017,0,0.0
1370,861,Archasm Architecture Competition 2017,0,-0.05359273303454392
1371,861,4th National Essay Writing Competition 2018,0,0.1093453595708236
1372,861,India?s Storytellers/ Script Contest 2017-2018,0,0.18801157919987013
1373,861,Third National Essay Competition on Water 2017-18,0,0.03215755067467835
1374,861,Soul of Bengaluru Photo Contest 2017,0,-0.063411427161992
1375,861,1st International Article Writing Competition 2017,0,0.27893433044887506
1376,861,"Combating Corruption, Battling Black Money Competition 2017",0,0.15675830080556907
1377,861,Solar Chulha Innovation Challenge 2017,0,0.06197610604569675
1378,886,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1379,886,Marksman Call For Articles- November 2017,0,0.09168975314525013
1380,886,Convergence 2017,0,0.09168975314525013
1381,886,Prarambh 2018,0,0.0
1382,886,Click India Photography Competition - Shot 3,0,0.1798867545183912
1383,886,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1384,886,Battleground 8.0,0,0.07059441768648843
1385,886,ShopFloor,0,0.0
1386,886,CrackItUp,0,0.0
1387,886,NEC IIT Bombay Presents CodeSprint,0,0.0
1388,886,Kamaal Dhamaal Bemisaal,0,0.0
1389,886,Brainy Awards,0,0.0
1390,886,Inquizito - Tickle Your Grey Cells,0,0.0
1391,886,Finathon - Time To Trade!,0,0.0
1392,886,Yalgaar - Time For Halla Bol!,0,0.0
1393,886,IntellOps- Article Writing Competition By OpCellence,0,0.0
1394,886,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1395,886,NEC IIT Bombay Presents Empresario,0,0.0
1396,886,Rural Le Carte,0,0.0
1397,886,The Fast Pay Story,0,0.0
1398,886,"FINAcumen, IIM Nagpur",0,0.0
1399,886,NEC IIT Bombay Presents Hashtrix,0,0.0
1400,886,NEC IIT Bomaby Presents HackStack,0,0.0
1401,886,Asia Pacific International Conference,0,0.0
1402,886,Interview Question Of Year 2017,0,0.0
1403,886,The Great Analytics Quiz,0,0.0
1404,886,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1405,886,KDP Pen To Publish Contest,0,0.06993523112910974
1406,886,Banjara International Film Festival 2017,0,-0.014176741909866744
1407,886,Spanish Guitar Competition 2017,0,0.05477393978535643
1408,886,SSGK Maestro Olympiad,0,0.06112650209683342
1409,886,Global Business Model Competition 2017,0,0.07334261723477387
1410,886,National Geography Olympiad 2017,0,0.11417033121709373
1411,886,NATS Talent Search,0,0.3855651810475227
1412,886,JIFF ISC Script Contest,0,0.0
1413,886,Maay Marathi Film Competition 2017,0,-0.12839635914163003
1414,886,Project Innovation Contest,0,0.11375875353938293
1415,886,Dream Build Play 2017 Challenge,0,0.052569114690388684
1416,886,Photography Competition 2017,0,0.1798867545183912
1417,886,Asia Young Designer Award Contest,0,0.26555338042071436
1418,886,GYTI Innovation Awards,0,0.0
1419,886,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.28088041391782304
1420,886,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.17198727677674372
1421,886,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.12420520775248887
1422,886,Best International Future Lawyer Award 2017,0,0.0
1423,886,Archasm Architecture Competition 2017,0,0.055208790069138425
1424,886,4th National Essay Writing Competition 2018,0,0.12369678586047667
1425,886,India?s Storytellers/ Script Contest 2017-2018,0,0.0917349598493792
1426,886,Third National Essay Competition on Water 2017-18,0,0.07195999855187427
1427,886,Soul of Bengaluru Photo Contest 2017,0,0.022756063839254145
1428,886,1st International Article Writing Competition 2017,0,0.30760960843063667
1429,886,"Combating Corruption, Battling Black Money Competition 2017",0,0.04886118488791089
1430,886,Solar Chulha Innovation Challenge 2017,0,0.050332677104196234
1431,908,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1432,908,Marksman Call For Articles- November 2017,0,-0.026771594584058735
1433,908,Convergence 2017,0,-0.026771594584058735
1434,908,Prarambh 2018,0,0.0
1435,908,Click India Photography Competition - Shot 3,0,0.041299188109544825
1436,908,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1437,908,Battleground 8.0,0,0.0983437888847571
1438,908,ShopFloor,0,0.0
1439,908,CrackItUp,0,0.0
1440,908,NEC IIT Bombay Presents CodeSprint,0,0.0
1441,908,Kamaal Dhamaal Bemisaal,0,0.0
1442,908,Brainy Awards,0,0.0
1443,908,Inquizito - Tickle Your Grey Cells,0,0.0
1444,908,Finathon - Time To Trade!,0,0.0
1445,908,Yalgaar - Time For Halla Bol!,0,0.0
1446,908,IntellOps- Article Writing Competition By OpCellence,0,0.0
1447,908,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1448,908,NEC IIT Bombay Presents Empresario,0,0.0
1449,908,Rural Le Carte,0,0.0
1450,908,The Fast Pay Story,0,0.0
1451,908,"FINAcumen, IIM Nagpur",0,0.0
1452,908,NEC IIT Bombay Presents Hashtrix,0,0.0
1453,908,NEC IIT Bomaby Presents HackStack,0,0.0
1454,908,Asia Pacific International Conference,0,0.0
1455,908,Interview Question Of Year 2017,0,0.0
1456,908,The Great Analytics Quiz,0,0.0
1457,908,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1458,908,KDP Pen To Publish Contest,0,0.11164575924528325
1459,908,Banjara International Film Festival 2017,0,0.13820060094082728
1460,908,Spanish Guitar Competition 2017,0,-0.033481748689198
1461,908,SSGK Maestro Olympiad,0,-0.017847729722705822
1462,908,Global Business Model Competition 2017,0,0.04679988380846745
1463,908,National Geography Olympiad 2017,1,0.9036150406570325
1464,908,NATS Talent Search,0,0.19318818244725514
1465,908,JIFF ISC Script Contest,0,0.0
1466,908,Maay Marathi Film Competition 2017,0,-0.16946013156732384
1467,908,Project Innovation Contest,0,0.13209208566451391
1468,908,Dream Build Play 2017 Challenge,0,-0.06273894844026068
1469,908,Photography Competition 2017,0,0.041299188109544825
1470,908,Asia Young Designer Award Contest,0,0.27295960035298716
1471,908,GYTI Innovation Awards,0,0.0
1472,908,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.3816710296480495
1473,908,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.20677783378558656
1474,908,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.19277314647104662
1475,908,Best International Future Lawyer Award 2017,0,0.0
1476,908,Archasm Architecture Competition 2017,0,0.3166347212039415
1477,908,4th National Essay Writing Competition 2018,0,-0.05337760227236272
1478,908,India?s Storytellers/ Script Contest 2017-2018,0,-0.05179697164206506
1479,908,Third National Essay Competition on Water 2017-18,0,0.026005386773607895
1480,908,Soul of Bengaluru Photo Contest 2017,0,0.039595415119691516
1481,908,1st International Article Writing Competition 2017,1,0.642027354861881
1482,908,"Combating Corruption, Battling Black Money Competition 2017",0,0.18519686674719082
1483,908,Solar Chulha Innovation Challenge 2017,0,0.12016260147330497
1484,951,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1485,951,Marksman Call For Articles- November 2017,0,0.28640290210763697
1486,951,Convergence 2017,0,0.28640290210763697
1487,951,Prarambh 2018,0,0.0
1488,951,Click India Photography Competition - Shot 3,1,0.511564194024188
1489,951,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1490,951,Battleground 8.0,0,0.08990244289005872
1491,951,ShopFloor,0,0.0
1492,951,CrackItUp,0,0.0
1493,951,NEC IIT Bombay Presents CodeSprint,0,0.0
1494,951,Kamaal Dhamaal Bemisaal,0,0.0
1495,951,Brainy Awards,0,0.0
1496,951,Inquizito - Tickle Your Grey Cells,0,0.0
1497,951,Finathon - Time To Trade!,0,0.0
1498,951,Yalgaar - Time For Halla Bol!,0,0.0
1499,951,IntellOps- Article Writing Competition By OpCellence,0,0.0
1500,951,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1501,951,NEC IIT Bombay Presents Empresario,0,0.0
1502,951,Rural Le Carte,0,0.0
1503,951,The Fast Pay Story,0,0.0
1504,951,"FINAcumen, IIM Nagpur",0,0.0
1505,951,NEC IIT Bombay Presents Hashtrix,0,0.0
1506,951,NEC IIT Bomaby Presents HackStack,0,0.0
1507,951,Asia Pacific International Conference,0,0.0
1508,951,Interview Question Of Year 2017,0,0.0
1509,951,The Great Analytics Quiz,0,0.0
1510,951,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1511,951,KDP Pen To Publish Contest,0,0.15481367665735477
1512,951,Banjara International Film Festival 2017,0,-0.0005563092548191248
1513,951,Spanish Guitar Competition 2017,0,0.15931751380436934
1514,951,SSGK Maestro Olympiad,0,0.19093526807175798
1515,951,Global Business Model Competition 2017,0,-0.05532902555347766
1516,951,National Geography Olympiad 2017,0,0.3215454427117368
1517,951,NATS Talent Search,1,1.4627394988027393
1518,951,JIFF ISC Script Contest,0,0.0
1519,951,Maay Marathi Film Competition 2017,0,0.3005456816188633
1520,951,Project Innovation Contest,0,0.35004871194560466
1521,951,Dream Build Play 2017 Challenge,0,0.3005546853330118
1522,951,Photography Competition 2017,1,0.511564194024188
1523,951,Asia Young Designer Award Contest,1,0.6124801195752724
1524,951,GYTI Innovation Awards,0,0.0
1525,951,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.5949950329473261
1526,951,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.49718943300120105
1527,951,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.19083244969996702
1528,951,Best International Future Lawyer Award 2017,0,0.0
1529,951,Archasm Architecture Competition 2017,0,0.22216151208486856
1530,951,4th National Essay Writing Competition 2018,0,0.3373903513317253
1531,951,India?s Storytellers/ Script Contest 2017-2018,0,0.29451239951022723
1532,951,Third National Essay Competition on Water 2017-18,0,0.27955917987184786
1533,951,Soul of Bengaluru Photo Contest 2017,0,0.4708570635203409
1534,951,1st International Article Writing Competition 2017,1,0.6533122420568785
1535,951,"Combating Corruption, Battling Black Money Competition 2017",0,0.3479531049909099
1536,951,Solar Chulha Innovation Challenge 2017,0,0.23630272769314767
1537,966,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1538,966,Marksman Call For Articles- November 2017,1,0.6429632343676522
1539,966,Convergence 2017,1,0.6429632343676522
1540,966,Prarambh 2018,0,0.0
1541,966,Click India Photography Competition - Shot 3,1,0.5902755980173077
1542,966,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1543,966,Battleground 8.0,0,0.09272902235389918
1544,966,ShopFloor,0,0.0
1545,966,CrackItUp,0,0.0
1546,966,NEC IIT Bombay Presents CodeSprint,0,0.0
1547,966,Kamaal Dhamaal Bemisaal,0,0.0
1548,966,Brainy Awards,0,0.0
1549,966,Inquizito - Tickle Your Grey Cells,0,0.0
1550,966,Finathon - Time To Trade!,0,0.0
1551,966,Yalgaar - Time For Halla Bol!,0,0.0
1552,966,IntellOps- Article Writing Competition By OpCellence,0,0.0
1553,966,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1554,966,NEC IIT Bombay Presents Empresario,0,0.0
1555,966,Rural Le Carte,0,0.0
1556,966,The Fast Pay Story,0,0.0
1557,966,"FINAcumen, IIM Nagpur",0,0.0
1558,966,NEC IIT Bombay Presents Hashtrix,0,0.0
1559,966,NEC IIT Bomaby Presents HackStack,0,0.0
1560,966,Asia Pacific International Conference,0,0.0
1561,966,Interview Question Of Year 2017,0,0.0
1562,966,The Great Analytics Quiz,0,0.0
1563,966,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1564,966,KDP Pen To Publish Contest,1,0.562756009066445
1565,966,Banjara International Film Festival 2017,0,-0.021947337510216065
1566,966,Spanish Guitar Competition 2017,0,0.4321322497799352
1567,966,SSGK Maestro Olympiad,0,0.4286421562451015
1568,966,Global Business Model Competition 2017,0,0.005025391569265282
1569,966,National Geography Olympiad 2017,0,-0.053752591170493746
1570,966,NATS Talent Search,1,1.0147853492631913
1571,966,JIFF ISC Script Contest,0,0.0
1572,966,Maay Marathi Film Competition 2017,0,-0.098854273610083
1573,966,Project Innovation Contest,0,0.24829587001338863
1574,966,Dream Build Play 2017 Challenge,1,0.74132336758039
1575,966,Photography Competition 2017,1,0.5902755980173077
1576,966,Asia Young Designer Award Contest,1,0.7295668185236837
1577,966,GYTI Innovation Awards,0,0.0
1578,966,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.397125743167914
1579,966,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,1,0.7148897951897788
1580,966,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.14355030782213304
1581,966,Best International Future Lawyer Award 2017,0,0.0
1582,966,Archasm Architecture Competition 2017,0,0.1013666162403546
1583,966,4th National Essay Writing Competition 2018,0,0.39832316033640686
1584,966,India?s Storytellers/ Script Contest 2017-2018,0,0.4800861232978439
1585,966,Third National Essay Competition on Water 2017-18,0,0.18663434953518554
1586,966,Soul of Bengaluru Photo Contest 2017,0,-0.05411816476231825
1587,966,1st International Article Writing Competition 2017,1,0.5451286256226038
1588,966,"Combating Corruption, Battling Black Money Competition 2017",0,0.13351633735443683
1589,966,Solar Chulha Innovation Challenge 2017,0,0.05454445488925435
1590,1006,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1591,1006,Marksman Call For Articles- November 2017,0,0.4999999999999999
1592,1006,Convergence 2017,0,0.4999999999999999
1593,1006,Prarambh 2018,0,0.0
1594,1006,Click India Photography Competition - Shot 3,0,0.44397070476203865
1595,1006,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1596,1006,Battleground 8.0,0,0.01379876244479517
1597,1006,ShopFloor,0,0.0
1598,1006,CrackItUp,0,0.0
1599,1006,NEC IIT Bombay Presents CodeSprint,0,0.0
1600,1006,Kamaal Dhamaal Bemisaal,0,0.0
1601,1006,Brainy Awards,0,0.0
1602,1006,Inquizito - Tickle Your Grey Cells,0,0.0
1603,1006,Finathon - Time To Trade!,0,0.0
1604,1006,Yalgaar - Time For Halla Bol!,0,0.0
1605,1006,IntellOps- Article Writing Competition By OpCellence,0,0.0
1606,1006,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1607,1006,NEC IIT Bombay Presents Empresario,0,0.0
1608,1006,Rural Le Carte,0,0.0
1609,1006,The Fast Pay Story,0,0.0
1610,1006,"FINAcumen, IIM Nagpur",0,0.0
1611,1006,NEC IIT Bombay Presents Hashtrix,0,0.0
1612,1006,NEC IIT Bomaby Presents HackStack,0,0.0
1613,1006,Asia Pacific International Conference,0,0.0
1614,1006,Interview Question Of Year 2017,0,0.0
1615,1006,The Great Analytics Quiz,0,0.0
1616,1006,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1617,1006,KDP Pen To Publish Contest,0,0.4355104508253181
1618,1006,Banjara International Film Festival 2017,0,0.017429593118675805
1619,1006,Spanish Guitar Competition 2017,0,0.35718387598134593
1620,1006,SSGK Maestro Olympiad,0,0.33333333333333326
1621,1006,Global Business Model Competition 2017,0,0.01451798467629973
1622,1006,National Geography Olympiad 2017,0,-0.07902630636744479
1623,1006,NATS Talent Search,0,0.4244674980518635
1624,1006,JIFF ISC Script Contest,0,0.0
1625,1006,Maay Marathi Film Competition 2017,0,0.08343408130545475
1626,1006,Project Innovation Contest,0,0.004353137138816468
1627,1006,Dream Build Play 2017 Challenge,1,0.6514640401392158
1628,1006,Photography Competition 2017,0,0.44397070476203865
1629,1006,Asia Young Designer Award Contest,0,0.3959726312989838
1630,1006,GYTI Innovation Awards,0,0.0
1631,1006,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
1632,1006,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
1633,1006,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
1634,1006,Best International Future Lawyer Award 2017,0,0.0
1635,1006,Archasm Architecture Competition 2017,0,0.03254239300756031
1636,1006,4th National Essay Writing Competition 2018,0,0.08796500908668263
1637,1006,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
1638,1006,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
1639,1006,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
1640,1006,1st International Article Writing Competition 2017,0,0.11098645821858791
1641,1006,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
1642,1006,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
1643,1045,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1644,1045,Marksman Call For Articles- November 2017,0,0.4999999999999999
1645,1045,Convergence 2017,0,0.4999999999999999
1646,1045,Prarambh 2018,0,0.0
1647,1045,Click India Photography Competition - Shot 3,0,0.44397070476203865
1648,1045,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1649,1045,Battleground 8.0,0,0.01379876244479517
1650,1045,ShopFloor,0,0.0
1651,1045,CrackItUp,0,0.0
1652,1045,NEC IIT Bombay Presents CodeSprint,0,0.0
1653,1045,Kamaal Dhamaal Bemisaal,0,0.0
1654,1045,Brainy Awards,0,0.0
1655,1045,Inquizito - Tickle Your Grey Cells,0,0.0
1656,1045,Finathon - Time To Trade!,0,0.0
1657,1045,Yalgaar - Time For Halla Bol!,0,0.0
1658,1045,IntellOps- Article Writing Competition By OpCellence,0,0.0
1659,1045,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1660,1045,NEC IIT Bombay Presents Empresario,0,0.0
1661,1045,Rural Le Carte,0,0.0
1662,1045,The Fast Pay Story,0,0.0
1663,1045,"FINAcumen, IIM Nagpur",0,0.0
1664,1045,NEC IIT Bombay Presents Hashtrix,0,0.0
1665,1045,NEC IIT Bomaby Presents HackStack,0,0.0
1666,1045,Asia Pacific International Conference,0,0.0
1667,1045,Interview Question Of Year 2017,0,0.0
1668,1045,The Great Analytics Quiz,0,0.0
1669,1045,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1670,1045,KDP Pen To Publish Contest,0,0.4355104508253181
1671,1045,Banjara International Film Festival 2017,0,0.017429593118675805
1672,1045,Spanish Guitar Competition 2017,0,0.35718387598134593
1673,1045,SSGK Maestro Olympiad,0,0.33333333333333326
1674,1045,Global Business Model Competition 2017,0,0.01451798467629973
1675,1045,National Geography Olympiad 2017,0,-0.07902630636744479
1676,1045,NATS Talent Search,0,0.4244674980518635
1677,1045,JIFF ISC Script Contest,0,0.0
1678,1045,Maay Marathi Film Competition 2017,0,0.08343408130545475
1679,1045,Project Innovation Contest,0,0.004353137138816468
1680,1045,Dream Build Play 2017 Challenge,1,0.6514640401392158
1681,1045,Photography Competition 2017,0,0.44397070476203865
1682,1045,Asia Young Designer Award Contest,0,0.3959726312989838
1683,1045,GYTI Innovation Awards,0,0.0
1684,1045,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
1685,1045,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
1686,1045,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
1687,1045,Best International Future Lawyer Award 2017,0,0.0
1688,1045,Archasm Architecture Competition 2017,0,0.03254239300756031
1689,1045,4th National Essay Writing Competition 2018,0,0.08796500908668263
1690,1045,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
1691,1045,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
1692,1045,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
1693,1045,1st International Article Writing Competition 2017,0,0.11098645821858791
1694,1045,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
1695,1045,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
1696,1123,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1697,1123,Marksman Call For Articles- November 2017,1,0.5683556404396761
1698,1123,Convergence 2017,1,0.5683556404396761
1699,1123,Prarambh 2018,0,0.0
1700,1123,Click India Photography Competition - Shot 3,1,0.7967231233551129
1701,1123,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1702,1123,Battleground 8.0,0,0.11969757698316391
1703,1123,ShopFloor,0,0.0
1704,1123,CrackItUp,0,0.0
1705,1123,NEC IIT Bombay Presents CodeSprint,0,0.0
1706,1123,Kamaal Dhamaal Bemisaal,0,0.0
1707,1123,Brainy Awards,0,0.0
1708,1123,Inquizito - Tickle Your Grey Cells,0,0.0
1709,1123,Finathon - Time To Trade!,0,0.0
1710,1123,Yalgaar - Time For Halla Bol!,0,0.0
1711,1123,IntellOps- Article Writing Competition By OpCellence,0,0.0
1712,1123,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1713,1123,NEC IIT Bombay Presents Empresario,0,0.0
1714,1123,Rural Le Carte,0,0.0
1715,1123,The Fast Pay Story,0,0.0
1716,1123,"FINAcumen, IIM Nagpur",0,0.0
1717,1123,NEC IIT Bombay Presents Hashtrix,0,0.0
1718,1123,NEC IIT Bomaby Presents HackStack,0,0.0
1719,1123,Asia Pacific International Conference,0,0.0
1720,1123,Interview Question Of Year 2017,0,0.0
1721,1123,The Great Analytics Quiz,0,0.0
1722,1123,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1723,1123,KDP Pen To Publish Contest,1,0.5786880208968123
1724,1123,Banjara International Film Festival 2017,0,0.23273774288922375
1725,1123,Spanish Guitar Competition 2017,1,0.5478188124538854
1726,1123,SSGK Maestro Olympiad,0,0.3789037602931174
1727,1123,Global Business Model Competition 2017,0,0.14313708376138465
1728,1123,National Geography Olympiad 2017,0,0.04487522463495883
1729,1123,NATS Talent Search,1,0.8185342826427427
1730,1123,JIFF ISC Script Contest,0,0.0
1731,1123,Maay Marathi Film Competition 2017,0,0.28274442644854336
1732,1123,Project Innovation Contest,0,0.2679880150761314
1733,1123,Dream Build Play 2017 Challenge,1,0.7808973055732997
1734,1123,Photography Competition 2017,1,0.7967231233551129
1735,1123,Asia Young Designer Award Contest,1,0.6724857267896472
1736,1123,GYTI Innovation Awards,0,0.0
1737,1123,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.5720590792700073
1738,1123,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.3013832973918238
1739,1123,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.07328446663454001
1740,1123,Best International Future Lawyer Award 2017,0,0.0
1741,1123,Archasm Architecture Competition 2017,0,0.25123260596659036
1742,1123,4th National Essay Writing Competition 2018,0,0.25552913426451057
1743,1123,India?s Storytellers/ Script Contest 2017-2018,1,0.6219007370534217
1744,1123,Third National Essay Competition on Water 2017-18,0,0.10047271470750906
1745,1123,Soul of Bengaluru Photo Contest 2017,0,0.22523469110812674
1746,1123,1st International Article Writing Competition 2017,0,0.40006383699917897
1747,1123,"Combating Corruption, Battling Black Money Competition 2017",0,0.026108862615207246
1748,1123,Solar Chulha Innovation Challenge 2017,0,0.08572516515294042
1749,1138,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1750,1138,Marksman Call For Articles- November 2017,0,0.4999999999999999
1751,1138,Convergence 2017,0,0.4999999999999999
1752,1138,Prarambh 2018,0,0.0
1753,1138,Click India Photography Competition - Shot 3,0,0.44397070476203865
1754,1138,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1755,1138,Battleground 8.0,0,0.01379876244479517
1756,1138,ShopFloor,0,0.0
1757,1138,CrackItUp,0,0.0
1758,1138,NEC IIT Bombay Presents CodeSprint,0,0.0
1759,1138,Kamaal Dhamaal Bemisaal,0,0.0
1760,1138,Brainy Awards,0,0.0
1761,1138,Inquizito - Tickle Your Grey Cells,0,0.0
1762,1138,Finathon - Time To Trade!,0,0.0
1763,1138,Yalgaar - Time For Halla Bol!,0,0.0
1764,1138,IntellOps- Article Writing Competition By OpCellence,0,0.0
1765,1138,BIOCON PRESENTS SHOT OF LIFE,0,0.0
1766,1138,NEC IIT Bombay Presents Empresario,0,0.0
1767,1138,Rural Le Carte,0,0.0
1768,1138,The Fast Pay Story,0,0.0
1769,1138,"FINAcumen, IIM Nagpur",0,0.0
1770,1138,NEC IIT Bombay Presents Hashtrix,0,0.0
1771,1138,NEC IIT Bomaby Presents HackStack,0,0.0
1772,1138,Asia Pacific International Conference,0,0.0
1773,1138,Interview Question Of Year 2017,0,0.0
1774,1138,The Great Analytics Quiz,0,0.0
1775,1138,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
1776,1138,KDP Pen To Publish Contest,0,0.4355104508253181
1777,1138,Banjara International Film Festival 2017,0,0.017429593118675805
1778,1138,Spanish Guitar Competition 2017,0,0.35718387598134593
1779,1138,SSGK Maestro Olympiad,0,0.33333333333333326
1780,1138,Global Business Model Competition 2017,0,0.01451798467629973
1781,1138,National Geography Olympiad 2017,0,-0.07902630636744479
1782,1138,NATS Talent Search,0,0.4244674980518635
1783,1138,JIFF ISC Script Contest,0,0.0
1784,1138,Maay Marathi Film Competition 2017,0,0.08343408130545475
1785,1138,Project Innovation Contest,0,0.004353137138816468
1786,1138,Dream Build Play 2017 Challenge,1,0.6514640401392158
1787,1138,Photography Competition 2017,0,0.44397070476203865
1788,1138,Asia Young Designer Award Contest,0,0.3959726312989838
1789,1138,GYTI Innovation Awards,0,0.0
1790,1138,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
1791,1138,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
1792,1138,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
1793,1138,Best International Future Lawyer Award 2017,0,0.0
1794,1138,Archasm Architecture Competition 2017,0,0.03254239300756031
1795,1138,4th National Essay Writing Competition 2018,0,0.08796500908668263
1796,1138,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
1797,1138,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
1798,1138,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
1799,1138,1st International Article Writing Competition 2017,0,0.11098645821858791
1800,1138,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
1801,1138,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
1802,1192,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1803,1192,Marksman Call For Articles- November 2017,0,0.16690465412793684
1804,1192,Convergence 2017,0,0.16690465412793684
1805,1192,Prarambh 2018,0,0.0
1806,1192,Click India Photography Competition - Shot 3,0,0.44931327914504654
1807,1192,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
1808,1192,Battleground 8.0,0,0.20117494847795228
1809,1192,ShopFloor,0,0.0
1810,1192,CrackItUp,0,0.0
